canonical_ligand_id,inchikey,mapping_status,component_ids,component_names,smiles_values,component_types,pdb_ids,notes
ligand:1BCR:unknown,,scoped_name_fallback,,,,peptide,1BCR,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BCS:unknown,,scoped_name_fallback,,,,peptide,1BCS,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BCU:unknown,,scoped_name_fallback,,,,peptide,1BCU,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BD2:unknown,,scoped_name_fallback,,,,peptide,1BD2,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BE9:unknown,,scoped_name_fallback,,,,peptide,1BE9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BEN:unknown,,scoped_name_fallback,,,,peptide,1BEN,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BHF:unknown,,scoped_name_fallback,,,,peptide,1BHF,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BHX:unknown,,scoped_name_fallback,,,,peptide,1BHX,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BII:unknown,,scoped_name_fallback,,,,peptide,1BII,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BJR:unknown,,scoped_name_fallback,,,,peptide,1BJR,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BK6:unknown,,scoped_name_fallback,,,,peptide,1BK6,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BLL:unknown,,scoped_name_fallback,,,,peptide,1BLL,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BLN:unknown,,scoped_name_fallback,,,,glycan,1BLN,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BM2:unknown,,scoped_name_fallback,,,,peptide,1BM2,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BMB:unknown,,scoped_name_fallback,,,,peptide,1BMB,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BMM:unknown,,scoped_name_fallback,,,,peptide,1BMM,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BMN:unknown,,scoped_name_fallback,,,,peptide,1BMN,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BMV:unknown,,scoped_name_fallback,,,,nucleic_acid,1BMV,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BOG:unknown,,scoped_name_fallback,,,,peptide,1BOG,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BPH:unknown,,scoped_name_fallback,,,,peptide,1BPH,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BQH:unknown,,scoped_name_fallback,,,,peptide,1BQH,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BR8:unknown,,scoped_name_fallback,,,,peptide,1BR8,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BS6:unknown,,scoped_name_fallback,,,,peptide,1BS6,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BS8:unknown,,scoped_name_fallback,,,,peptide,1BS8,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BT6:unknown,,scoped_name_fallback,,,,peptide,1BT6,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BW8:unknown,,scoped_name_fallback,,,,peptide,1BW8,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BX2:unknown,,scoped_name_fallback,,,,peptide,1BX2,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BX9:unknown,,scoped_name_fallback,,,,peptide,1BX9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BXX:unknown,,scoped_name_fallback,,,,peptide,1BXX,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BY5:unknown,,scoped_name_fallback,,,,peptide,1BY5,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BZ9:unknown,,scoped_name_fallback,,,,peptide,1BZ9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1BZH:unknown,,scoped_name_fallback,,,,peptide,1BZH,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C1U:unknown,,scoped_name_fallback,,,,peptide,1C1U,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C1V:unknown,,scoped_name_fallback,,,,peptide,1C1V,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C1W:unknown,,scoped_name_fallback,,,,peptide,1C1W,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C4U:unknown,,scoped_name_fallback,,,,peptide,1C4U,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C4V:unknown,,scoped_name_fallback,,,,peptide,1C4V,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C4Y:unknown,,scoped_name_fallback,,,,peptide,1C4Y,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5F:unknown,,scoped_name_fallback,,,,peptide,1C5F,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5L:unknown,,scoped_name_fallback,,,,peptide,1C5L,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5N:unknown,,scoped_name_fallback,,,,peptide,1C5N,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5O:unknown,,scoped_name_fallback,,,,peptide,1C5O,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5W:unknown,,scoped_name_fallback,,,,peptide,1C5W,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5X:unknown,,scoped_name_fallback,,,,peptide,1C5X,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5Y:unknown,,scoped_name_fallback,,,,peptide,1C5Y,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C5Z:unknown,,scoped_name_fallback,,,,peptide,1C5Z,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C9B:unknown,,scoped_name_fallback,,,,nucleic_acid,1C9B,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C9I:unknown,,scoped_name_fallback,,,,peptide,1C9I,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1C9L:unknown,,scoped_name_fallback,,,,peptide,1C9L,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CA0:unknown,,scoped_name_fallback,,,,peptide,1CA0,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CA8:unknown,,scoped_name_fallback,,,,peptide,1CA8,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CA9:unknown,,scoped_name_fallback,,,,peptide,1CA9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CBV:unknown,,scoped_name_fallback,,,,nucleic_acid,1CBV,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CBW:unknown,,scoped_name_fallback,,,,peptide,1CBW,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CDK:unknown,,scoped_name_fallback,,,,peptide,1CDK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CDL:unknown,,scoped_name_fallback,,,,peptide,1CDL,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CDM:unknown,,scoped_name_fallback,,,,peptide,1CDM,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CE1:unknown,,scoped_name_fallback,,,,peptide,1CE1,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CE6:unknown,,scoped_name_fallback,,,,peptide,1CE6,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CF0:unknown,,scoped_name_fallback,,,,peptide,1CF0,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CF7:unknown,,scoped_name_fallback,,,,nucleic_acid,1CF7,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CFN:unknown,,scoped_name_fallback,,,,peptide,1CFN,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CFS:unknown,,scoped_name_fallback,,,,peptide,1CFS,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CFT:unknown,,scoped_name_fallback,,,,peptide,1CFT,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CG9:unknown,,scoped_name_fallback,,,,peptide,1CG9,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CHO:unknown,,scoped_name_fallback,,,,peptide,1CHO,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CIQ:unknown,,scoped_name_fallback,,,,peptide,1CIQ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CJF:unknown,,scoped_name_fallback,,,,peptide,1CJF,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CJQ:unknown,,scoped_name_fallback,,,,peptide,1CJQ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CJR:unknown,,scoped_name_fallback,,,,peptide,1CJR,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CKA:unknown,,scoped_name_fallback,,,,peptide,1CKA,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CKB:unknown,,scoped_name_fallback,,,,peptide,1CKB,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CM1:unknown,,scoped_name_fallback,,,,peptide,1CM1,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CM4:unknown,,scoped_name_fallback,,,,peptide,1CM4,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CMI:unknown,,scoped_name_fallback,,,,peptide,1CMI,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CMK:unknown,,scoped_name_fallback,,,,peptide,1CMK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CN3:unknown,,scoped_name_fallback,,,,peptide,1CN3,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CP3:unknown,,scoped_name_fallback,,,,peptide,1CP3,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CPH:unknown,,scoped_name_fallback,,,,peptide,1CPH,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CPI:unknown,,scoped_name_fallback,,,,peptide,1CPI,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CQ4:unknown,,scoped_name_fallback,,,,peptide,1CQ4,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CRX:unknown,,scoped_name_fallback,,,,nucleic_acid,1CRX,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CTP:unknown,,scoped_name_fallback,,,,peptide,1CTP,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CU4:unknown,,scoped_name_fallback,,,,peptide,1CU4,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CVU:unknown,,scoped_name_fallback,,,,peptide,1CVU,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWA:unknown,,scoped_name_fallback,,,,peptide,1CWA,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWB:unknown,,scoped_name_fallback,,,,peptide,1CWB,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWC:unknown,,scoped_name_fallback,,,,peptide,1CWC,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWD:unknown,,scoped_name_fallback,,,,peptide,1CWD,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWE:unknown,,scoped_name_fallback,,,,peptide,1CWE,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWF:unknown,,scoped_name_fallback,,,,peptide,1CWF,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWH:unknown,,scoped_name_fallback,,,,peptide,1CWH,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWI:unknown,,scoped_name_fallback,,,,peptide,1CWI,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWJ:unknown,,scoped_name_fallback,,,,peptide,1CWJ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWK:unknown,,scoped_name_fallback,,,,peptide,1CWK,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWL:unknown,,scoped_name_fallback,,,,peptide,1CWL,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWM:unknown,,scoped_name_fallback,,,,peptide,1CWM,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CWO:unknown,,scoped_name_fallback,,,,peptide,1CWO,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CYN:unknown,,scoped_name_fallback,,,,peptide,1CYN,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CZI:unknown,,scoped_name_fallback,,,,peptide,1CZI,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CZQ:unknown,,scoped_name_fallback,,,,peptide,1CZQ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CZY:unknown,,scoped_name_fallback,,,,peptide,1CZY,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1CZZ:unknown,,scoped_name_fallback,,,,peptide,1CZZ,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D00:unknown,,scoped_name_fallback,,,,peptide,1D00,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D01:unknown,,scoped_name_fallback,,,,peptide,1D01,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D0A:unknown,,scoped_name_fallback,,,,peptide,1D0A,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D0J:unknown,,scoped_name_fallback,,,,peptide,1D0J,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D3D:unknown,,scoped_name_fallback,,,,peptide,1D3D,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D3P:unknown,,scoped_name_fallback,,,,peptide,1D3P,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D3Q:unknown,,scoped_name_fallback,,,,peptide,1D3Q,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D3T:unknown,,scoped_name_fallback,,,,peptide,1D3T,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D3U:unknown,,scoped_name_fallback,,,,nucleic_acid,1D3U,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D4P:unknown,,scoped_name_fallback,,,,peptide,1D4P,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D4T:unknown,,scoped_name_fallback,,,,peptide,1D4T,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D4W:unknown,,scoped_name_fallback,,,,peptide,1D4W,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D5D:unknown,,scoped_name_fallback,,,,peptide,1D5D,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D5E:unknown,,scoped_name_fallback,,,,peptide,1D5E,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D5H:unknown,,scoped_name_fallback,,,,peptide,1D5H,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D5M:unknown,,scoped_name_fallback,,,,peptide,1D5M,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D5X:unknown,,scoped_name_fallback,,,,peptide,1D5X,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D5Z:unknown,,scoped_name_fallback,,,,peptide,1D5Z,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D6E:unknown,,scoped_name_fallback,,,,peptide,1D6E,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D6W:unknown,,scoped_name_fallback,,,,peptide,1D6W,Scoped ligand fallback because neither InChIKey nor component ID was available.
ligand:1D8D:unknown,,scoped_name_fallback,,,,peptide,1D8D,Scoped ligand fallback because neither InChIKey nor component ID was available.
